,LotSizeAcres,med/housing,median_income,2per,Masters,HSper,bachper,total,population,perc_fs,location/distance,summary/yearbuilt,building/rooms/bathstotal,building/rooms/beds,sale/amount/saleamt
709,0.0882,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.26,1919,1.0,3,180000
710,0.1157,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.62,1927,1.0,2,32000
711,0.0525,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.25,1926,1.0,3,9000
712,0.0823,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.6,1919,1.0,3,15000
713,0.799,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.74,1953,3.0,3,180000
714,0.1756,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.62,1929,1.0,3,59000
715,0.1388,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,32.14,1957,2.0,3,94800
716,0.2176,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.93,1952,1.0,3,78500
717,0.124,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,32.53,1931,1.0,3,22200
718,0.141,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.63,1909,1.0,3,37580
719,0.2583,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,41.52,1955,2.0,3,147000
720,0.2893,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,41.59,1984,3.0,4,133000
721,0.109,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,42.42,1952,2.0,2,120000
722,0.259,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,42.34,1992,1.0,3,115000
723,0.0574,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,41.9,1930,1.0,3,63300
724,0.13,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,41.48,1945,1.0,4,100000
725,0.45899999999999996,130500,53148,1.6751743475447551,781,37.14075165806927,13.559322033898304,38.7,13909.0,10.422018348623853,41.89,1977,3.0,4,120000
726,5.05,199500,90096,0.3948667324777887,119,37.392094502498864,13.948205361199456,47.5,3039.0,4.372093023255814,21.71,1972,3.0,3,240000
727,3.19,199500,90096,0.3948667324777887,119,37.392094502498864,13.948205361199456,47.5,3039.0,4.372093023255814,18.5,1954,1.0,2,105000
728,0.2755,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,33.98,1962,1.0,3,66000
729,0.34,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,39.45,1950,1.0,3,150000
730,0.2462,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,34.2,1948,1.0,2,150000
731,2.08,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,36.62,1964,1.0,3,105000
732,0.9187,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,40.77,1977,3.0,3,182000
733,0.5556,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,40.64,1974,2.0,4,200000
734,0.2755,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,33.99,1965,1.0,3,75000
735,2.23,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,34.98,1973,3.0,3,232000
736,3.35,155600,72077,0.8095888970665546,420,36.21464829586657,15.997099347353155,46.1,9511.0,6.87066974595843,38.26,1980,2.0,3,196000
737,0.1915,104100,42422,2.6182206786000535,73,45.39826661163847,8.666941807676434,38.4,3743.0,23.86039886039886,44.72,1977,1.0,3,68900
738,0.2066,104100,42422,2.6182206786000535,73,45.39826661163847,8.666941807676434,38.4,3743.0,23.86039886039886,44.79,2001,2.0,3,70000
739,0.4,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,11.87,1956,1.0,2,89900
740,0.568,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,15.3,2000,2.0,3,252000
741,1.3659,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,13.23,1994,3.0,3,367000
742,5.14,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,18.88,1995,3.0,3,275000
743,15.68,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,12.8,1900,2.0,3,247000
744,0.3,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,15.71,1941,2.0,3,130000
745,1.14,169100,72868,12.716413904173937,535,26.217196861024387,10.125727786684669,45.5,14902.0,2.916274694261524,15.33,1990,3.0,4,306100
746,0.1756,86400,28961,39.85274683783274,222,27.533460803059274,19.120458891013385,35.7,5297.0,30.954258675078865,28.86,1909,2.0,4,110000
747,0.1359,86400,28961,39.85274683783274,222,27.533460803059274,19.120458891013385,35.7,5297.0,30.954258675078865,28.83,1916,1.0,3,17000
748,0.1377,86400,28961,39.85274683783274,222,27.533460803059274,19.120458891013385,35.7,5297.0,30.954258675078865,29.55,1914,1.0,3,65000
749,0.1842,86400,28961,39.85274683783274,222,27.533460803059274,19.120458891013385,35.7,5297.0,30.954258675078865,29.24,1993,2.0,3,80000
750,0.1607,86400,28961,39.85274683783274,222,27.533460803059274,19.120458891013385,35.7,5297.0,30.954258675078865,28.74,1915,2.0,4,82000
751,0.1388,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,31.07,1913,2.0,3,70000
752,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.12,1925,1.0,3,20000
753,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.64,1929,1.0,3,42000
754,0.1074,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.3,1929,1.0,3,49900
755,0.1157,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.63,1920,1.0,3,57800
756,0.1578,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.47,1917,1.0,3,70000
757,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.85,1939,1.0,3,63000
758,0.1157,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.37,1922,1.0,3,68900
759,0.142,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.86,1910,1.0,2,44560
760,0.1033,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.92,1928,1.0,2,52000
761,0.1205,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.84,1928,1.0,3,95900
762,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.84,1928,1.0,3,120000
763,0.1446,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,33.0,1950,1.0,2,70000
764,0.1764,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.51,1949,2.0,3,119525
765,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,33.06,1928,1.0,3,128800
766,0.1741,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.51,1937,3.0,4,66000
767,0.2468,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.95,1955,1.0,3,100000
768,0.1237,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.32,1920,2.0,2,51900
769,0.124,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.23,1918,1.0,3,48000
770,0.0955,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.99,1958,2.0,2,77000
771,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.79,1931,2.0,3,105500
772,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.75,1919,1.0,4,68000
773,0.1166,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.91,1939,2.0,3,95900
774,0.1102,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.83,1918,1.0,3,30000
775,0.1212,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,32.9,1929,1.0,3,60000
776,0.1148,77600,40316,25.77858017925076,317,31.809262166405023,14.697802197802199,34.7,15509.0,25.367008681925807,31.93,1919,1.0,3,9500
777,0.1584,66700,32822,23.205741626794257,360,35.13712047012733,5.517466536075743,32.7,20064.0,31.17916891527253,49.16,1958,1.0,3,50600
778,0.3696,66700,32822,23.205741626794257,360,35.13712047012733,5.517466536075743,32.7,20064.0,31.17916891527253,48.61,1978,3.0,4,176300
779,0.5162,66700,32822,23.205741626794257,360,35.13712047012733,5.517466536075743,32.7,20064.0,31.17916891527253,49.56,1954,2.0,3,110000
780,0.4304,66700,32822,23.205741626794257,360,35.13712047012733,5.517466536075743,32.7,20064.0,31.17916891527253,49.11,1953,2.0,3,107900
781,0.1908,66700,32822,23.205741626794257,360,35.13712047012733,5.517466536075743,32.7,20064.0,31.17916891527253,49.79,1948,1.0,3,49000
782,0.1935,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,26.96,1955,1.0,4,103000
783,0.1423,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,27.42,1948,1.0,3,125000
784,0.1515,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,27.83,1940,1.0,3,132000
785,0.1942,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,27.06,1958,2.0,3,96000
786,3.37,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,24.43,2000,3.0,4,347000
787,0.149,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,27.83,1950,1.0,3,67000
788,0.5124,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,25.79,1964,3.0,4,185000
789,0.4821,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,26.68,1988,5.0,3,290000
790,0.1295,146300,59809,2.3855177080983534,1240,27.06548347613219,25.313647490820074,45.2,17732.0,8.629441624365482,24.9,2017,3.0,4,281610
791,0.4591,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,34.07,1960,2.0,4,154900
792,3.52,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,36.74,1953,1.0,3,85800
793,1.0122,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,31.12,1970,6.0,4,627000
794,0.287,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,33.82,2014,4.0,4,260500
795,1.0,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,35.04,1955,1.0,2,89000
796,1.083,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,35.49,2005,4.0,5,113000
797,0.2208,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,35.97,1960,2.0,3,50000
798,0.4959,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,31.83,1957,2.0,4,14000
799,1.15,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,33.41,1972,1.0,3,75000
800,0.1469,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,31.27,1980,2.0,3,169900
801,0.45799999999999996,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,33.08,1983,3.0,3,290000
802,0.34,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,35.59,2014,4.0,4,373000
803,0.2523,149000,45181,6.652954470429903,2965,23.34293948126801,20.172910662824208,28.7,39381.0,13.42973907576234,31.6,1973,2.0,3,146500
804,0.0872,111400,46530,0.7161664033701948,138,51.692261816013115,5.814820336961383,45.4,9495.0,11.939948393150363,48.59,1947,1.0,2,47500
805,1.38,111400,46530,0.7161664033701948,138,51.692261816013115,5.814820336961383,45.4,9495.0,11.939948393150363,49.4,1973,1.0,3,130000
806,0.0882,111400,46530,0.7161664033701948,138,51.692261816013115,5.814820336961383,45.4,9495.0,11.939948393150363,49.09,1920,1.0,3,23000
807,0.155,111400,46530,0.7161664033701948,138,51.692261816013115,5.814820336961383,45.4,9495.0,11.939948393150363,49.3,1920,1.0,3,16200
808,1.5,173400,65430,0.6539509536784741,206,39.25604229607251,15.37009063444109,48.2,7340.0,5.181529784984138,28.94,1949,1.0,3,109900
809,0.2497,173400,65430,0.6539509536784741,206,39.25604229607251,15.37009063444109,48.2,7340.0,5.181529784984138,29.73,1980,2.0,2,140000
810,6.67,173400,65430,0.6539509536784741,206,39.25604229607251,15.37009063444109,48.2,7340.0,5.181529784984138,27.21,1900,2.0,3,126000
811,0.3337,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,24.6,1972,3.0,4,217000
812,0.5975,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,23.72,1939,2.0,2,235000
813,1.53,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,23.53,1960,3.0,3,300000
814,1.78,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,21.45,1962,2.0,3,285000
815,4.55,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,22.23,1831,2.0,4,222700
816,0.1393,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,24.77,2004,4.0,3,322000
817,0.2934,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,24.96,1966,2.0,3,187000
818,1.06,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,22.61,1986,5.0,5,585000
819,0.36,235000,82654,5.057910955265115,1911,18.40770418290083,30.52267882084834,46.2,18822.0,4.973045822102426,24.3,1979,2.0,4,190000
820,0.5,161700,59318,0.34906662619517376,264,35.740159381791834,13.06447717942526,36.5,6589.0,6.25,44.88,1948,2.0,4,108100
821,0.247,161700,59318,0.34906662619517376,264,35.740159381791834,13.06447717942526,36.5,6589.0,6.25,45.4,1910,1.0,2,125000
822,2.71,161700,59318,0.34906662619517376,264,35.740159381791834,13.06447717942526,36.5,6589.0,6.25,46.88,1941,2.0,3,118500
823,1.133,161700,59318,0.34906662619517376,264,35.740159381791834,13.06447717942526,36.5,6589.0,6.25,45.79,1953,1.0,2,128000
824,0.2045,107400,41453,1.2905911740216487,71,38.43224373214852,8.187876864487464,36.9,4804.0,16.328708644610458,37.82,1953,2.0,2,34500
825,0.5564,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.57,1999,4.0,4,312000
826,0.5036,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,39.41,2016,3.0,4,340000
827,1.8205,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.52,1956,1.0,2,80000
828,0.5568,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.52,1989,3.0,3,350000
829,0.462,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,40.34,2007,5.0,4,360000
830,0.4729,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,39.4,1979,2.0,3,268000
831,0.3409,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,41.01,1983,2.0,4,184000
832,0.5188,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,41.73,1975,2.0,3,195000
833,0.7521,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.97,1967,2.0,3,173000
834,0.5368,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.9,1988,3.0,4,285000
835,0.3214,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,41.44,2004,3.0,3,239900
836,0.3005,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.76,2000,4.0,4,293500
837,0.47,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,40.28,1982,2.0,3,169900
838,0.3489,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,41.34,1996,4.0,4,205000
839,0.6942,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,42.01,1976,3.0,3,154500
840,0.2978,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,41.29,2002,2.0,3,235000
841,0.8316,173000,78226,1.283752286011403,1849,27.50412695031684,23.95228712924011,42.0,27887.0,5.555555555555555,38.59,1993,3.0,4,215000
842,0.1212,83400,19524,26.31089624395686,180,27.806788511749346,18.603133159268932,21.0,5378.0,25.469728601252612,30.44,1912,1.0,4,55100
843,0.1047,83400,19524,26.31089624395686,180,27.806788511749346,18.603133159268932,21.0,5378.0,25.469728601252612,30.98,1909,1.0,3,53500
844,0.076,83400,19524,26.31089624395686,180,27.806788511749346,18.603133159268932,21.0,5378.0,25.469728601252612,30.99,1911,1.0,4,220000
845,0.955,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,40.25,1993,3.0,3,202000
846,0.3099,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.23,1951,2.0,3,127500
847,0.462,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.48,1953,2.0,3,189000
848,0.4307,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,40.37,1957,1.0,2,162900
849,1.34,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,44.49,1930,3.0,5,56000
850,0.3444,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.54,1952,2.0,3,130000
851,1.001,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,45.28,1999,3.0,3,199900
852,0.1377,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.23,1952,2.0,2,97000
853,0.1334,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,43.25,1992,3.0,3,141000
854,0.2227,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,40.64,2004,2.0,2,182000
855,0.757,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,49.13,1962,2.0,3,164000
856,0.46,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,38.81,1950,4.0,6,47500
857,0.1085,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,44.58,1928,1.0,3,66000
858,0.3444,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.15,1969,3.0,4,130000
859,5.0,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,45.86,2010,2.0,3,235000
860,2.17,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,43.09,1960,3.0,4,344500
861,0.28,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,44.0,1909,1.0,4,184400
862,15.025,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.06,1880,2.0,5,300000
863,0.225,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,44.09,1949,2.0,3,70000
864,0.77,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,45.27,1962,3.0,4,203000
865,0.3372,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.97,1950,2.0,2,126900
866,1.225,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.14,1990,4.0,4,237500
867,1.0606,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,40.57,1978,2.0,3,175000
868,1.5,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,42.19,1987,3.0,2,250000
869,4.11,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,44.36,1896,2.0,4,181980
870,0.273,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,45.62,1900,1.0,3,35000
871,0.376,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,43.05,1951,2.0,4,177000
872,0.6129,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,43.29,1865,2.0,3,205000
873,0.4477,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,46.07,1962,3.0,4,175000
874,0.711,142400,50642,2.4661246612466123,2346,34.15534306324442,15.363194094950511,40.8,44280.0,14.756847400782561,45.22,1994,2.0,3,74900
875,0.3673,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,22.07,1993,3.0,4,26000
876,0.4706,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,21.21,2001,3.0,4,309900
877,0.2927,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,21.32,1968,2.0,3,205000
878,0.2612,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,20.9,1984,2.0,3,233500
879,0.3068,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,23.52,1996,3.0,4,30000
880,0.5152,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,20.85,1995,3.0,3,27000
881,0.4319,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,21.81,2007,4.0,4,320000
882,0.4726,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,22.97,2017,4.0,5,514810
883,0.0812,206100,72602,17.19900521773053,1915,23.8300935925126,27.68178545716343,42.1,20507.0,8.20204449789537,22.94,1996,3.0,2,240000
884,2.36,142100,52321,0.13464991023339318,308,41.111457036114565,11.939601494396015,45.5,8912.0,8.783969256107603,41.62,1978,2.0,3,147000
885,15.463,142100,52321,0.13464991023339318,308,41.111457036114565,11.939601494396015,45.5,8912.0,8.783969256107603,41.38,1996,2.0,3,160000
886,0.92,142100,52321,0.13464991023339318,308,41.111457036114565,11.939601494396015,45.5,8912.0,8.783969256107603,40.71,1954,1.0,2,148000
887,0.978,142100,52321,0.13464991023339318,308,41.111457036114565,11.939601494396015,45.5,8912.0,8.783969256107603,41.2,2003,3.0,3,228000
888,18.419,119700,56705,0.6025709694697375,168,44.43069306930693,8.787128712871286,39.4,7468.0,13.231357552581263,34.07,1979,1.0,3,50000
889,2.0,140600,46309,1.3704233994681938,192,41.50836404876665,8.335696058973632,46.6,4889.0,19.062027231467475,30.12,1971,1.0,3,147500
890,0.344,140600,46309,1.3704233994681938,192,41.50836404876665,8.335696058973632,46.6,4889.0,19.062027231467475,28.92,1960,1.0,3,149000
891,0.3375,140600,46309,1.3704233994681938,192,41.50836404876665,8.335696058973632,46.6,4889.0,19.062027231467475,29.42,1943,2.0,3,182500
892,0.1148,140600,46309,1.3704233994681938,192,41.50836404876665,8.335696058973632,46.6,4889.0,19.062027231467475,29.53,1908,1.0,3,15000
893,0.9152,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,44.01,1957,2.0,3,30000
894,0.4545,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,45.8,1974,2.0,2,130000
895,0.3375,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,44.11,1989,3.0,4,292000
896,0.4178,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,45.8,2005,4.0,3,350000
897,0.3466,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,46.06,1979,3.0,3,227000
898,0.47600000000000003,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,45.91,2018,3.0,3,47300
899,0.5014,223600,71613,4.496387590310242,879,21.83204343305995,27.503754187362826,46.4,11765.0,7.547915431732859,44.21,1938,2.0,2,140000
